avg,date,type
10042.568146,2020-05-21,福州
10408.568146,2020-05-22,福州
10315.568146,2020-05-23,福州
10017.568146,2020-05-24,福州
9720.568146,2020-05-25,福州
9618.568146,2020-05-26,福州
9709.568146,2020-05-27,福州
10077.568146,2020-05-28,福州
10274.568146,2020-05-29,福州
10492.568146,2020-05-30,福州
10730.568146,2020-05-31,福州
10647.568146,2020-06-01,福州
10517.568146,2020-06-02,福州
10340.568146,2020-06-03,福州
10157.568146,2020-06-04,福州
10428.568146,2020-06-05,福州
10160.568146,2020-06-06,福州
10132.568146,2020-06-07,福州
10160.568146,2020-06-08,福州
10075.568146,2020-06-09,福州
10327.568146,2020-06-10,福州
10440.568146,2020-06-11,福州
10697.568146,2020-06-12,福州
10803.568146,2020-06-13,福州
10951.568146,2020-06-14,福州
11138.568146,2020-06-15,福州
10904.568146,2020-06-16,福州
10765.568146,2020-06-17,福州
11094.568146,2020-06-18,福州
11361.568146,2020-06-19,福州
11321.568146,2020-06-20,福州
11017.568146,2020-06-21,福州
11274.568146,2020-06-22,福州
11532.568146,2020-06-23,福州
11866.568146,2020-06-24,福州
11580.568146,2020-06-25,福州
11722.568146,2020-06-26,福州
12016.568146,2020-06-27,福州
12130.568146,2020-06-28,福州
12285.568146,2020-06-29,福州
12399.568146,2020-06-30,福州
12160.568146,2020-07-01,福州
12103.568146,2020-07-02,福州
12383.568146,2020-07-03,福州
12057.568146,2020-07-04,福州
12067.568146,2020-07-05,福州
12251.568146,2020-07-06,福州
12285.568146,2020-07-07,福州
12469.568146,2020-07-08,福州
9086.973708,2020-05-08,郑州
9383.973708,2020-05-09,郑州
9101.973708,2020-05-10,郑州
8908.973708,2020-05-11,郑州
8918.973708,2020-05-12,郑州
8751.973708,2020-05-13,郑州
8441.973708,2020-05-14,郑州
8174.9737079999995,2020-05-15,郑州
7967.9737079999995,2020-05-16,郑州
7941.9737079999995,2020-05-17,郑州
7799.9737079999995,2020-05-18,郑州
8030.9737079999995,2020-05-19,郑州
7939.9737079999995,2020-05-20,郑州
7768.9737079999995,2020-05-21,郑州
7804.9737079999995,2020-05-22,郑州
7723.9737079999995,2020-05-23,郑州
7917.9737079999995,2020-05-24,郑州
8121.9737079999995,2020-05-25,郑州
8112.9737079999995,2020-05-26,郑州
8324.973708,2020-05-27,郑州
8497.973708,2020-05-28,郑州
8409.973708,2020-05-29,郑州
8417.973708,2020-05-30,郑州
8464.973708,2020-05-31,郑州
8781.973708,2020-06-01,郑州
8704.973708,2020-06-02,郑州
8596.973708,2020-06-03,郑州
8615.973708,2020-06-04,郑州
8364.973708,2020-06-05,郑州
8622.973708,2020-06-06,郑州
8650.973708,2020-06-07,郑州
8650.973708,2020-06-08,郑州
8953.973708,2020-06-09,郑州
8745.973708,2020-06-10,郑州
9049.973708,2020-06-11,郑州
9023.973708,2020-06-12,郑州
9373.973708,2020-06-13,郑州
9628.973708,2020-06-14,郑州
9358.973708,2020-06-15,郑州
9315.973708,2020-06-16,郑州
9131.973708,2020-06-17,郑州
9437.973708,2020-06-18,郑州
9320.973708,2020-06-19,郑州
9296.973708,2020-06-20,郑州
9268.973708,2020-06-21,郑州
9522.973708,2020-06-22,郑州
9872.973708,2020-06-23,郑州
10110.973708,2020-06-24,郑州
10146.973708,2020-06-25,郑州
9841.973708,2020-06-26,郑州
9834.973708,2020-06-27,郑州
9909.973708,2020-06-28,郑州
9746.973708,2020-06-29,郑州
9897.973708,2020-06-30,郑州
10121.973708,2020-07-01,郑州
9993.973708,2020-07-02,郑州
10178.973708,2020-07-03,郑州
10297.973708,2020-07-04,郑州
10453.973708,2020-07-05,郑州
10423.973708,2020-07-06,郑州
10354.973708,2020-07-07,郑州
10232.973708,2020-07-08,郑州
7691.093159,2020-05-08,青岛
7863.093159,2020-05-09,青岛
8097.093159,2020-05-10,青岛
7879.093159,2020-05-11,青岛
7752.093159,2020-05-12,青岛
7506.093159,2020-05-13,青岛
7757.093159,2020-05-14,青岛
7525.093159,2020-05-15,青岛
7698.093159,2020-05-16,青岛
7990.093159,2020-05-17,青岛
7797.093159,2020-05-18,青岛
7791.093159,2020-05-19,青岛
7902.093159,2020-05-20,青岛
8152.093159,2020-05-21,青岛
8170.093159,2020-05-22,青岛
8383.093159,2020-05-23,青岛
8604.093159,2020-05-24,青岛
8664.093159,2020-05-25,青岛
8839.093159,2020-05-26,青岛
8827.093159,2020-05-27,青岛
8565.093159,2020-05-28,青岛
8672.093159,2020-05-29,青岛
8534.093159,2020-05-30,青岛
8594.093159,2020-05-31,青岛
8872.093159,2020-06-01,青岛
9174.093159,2020-06-02,青岛
9405.093159,2020-06-03,青岛
9477.093159,2020-06-04,青岛
9406.093159,2020-06-05,青岛
9368.093159,2020-06-06,青岛
9475.093159,2020-06-07,青岛
9621.093159,2020-06-08,青岛
9656.093159,2020-06-09,青岛
9864.093159,2020-06-10,青岛
9690.093159,2020-06-11,青岛
9527.093159,2020-06-12,青岛
9280.093159,2020-06-13,青岛
9551.093159,2020-06-14,青岛
9754.093159,2020-06-15,青岛
9597.093159,2020-06-16,青岛
9892.093159,2020-06-17,青岛
9794.093159,2020-06-18,青岛
10050.093159,2020-06-19,青岛
10289.093159,2020-06-20,青岛
10046.093159,2020-06-21,青岛
9958.093159,2020-06-22,青岛
10100.093159,2020-06-23,青岛
10076.093159,2020-06-24,青岛
9873.093159,2020-06-25,青岛
9738.093159,2020-06-26,青岛
10026.093159,2020-06-27,青岛
10311.093159,2020-06-28,青岛
10322.093159,2020-06-29,青岛
10233.093159,2020-06-30,青岛
10499.093159,2020-07-01,青岛
10265.093159,2020-07-02,青岛
10062.093159,2020-07-03,青岛
10247.093159,2020-07-04,青岛
10262.093159,2020-07-05,青岛
10377.093159,2020-07-06,青岛
10553.093159,2020-07-07,青岛
10433.093159,2020-07-08,青岛
7272.285797,2020-05-08,沈阳
7494.285797,2020-05-09,沈阳
7660.285797,2020-05-10,沈阳
7829.285797,2020-05-11,沈阳
7758.285797,2020-05-12,沈阳
7709.285797,2020-05-13,沈阳
7586.285797,2020-05-14,沈阳
7515.285797,2020-05-15,沈阳
7700.285797,2020-05-16,沈阳
7463.285797,2020-05-17,沈阳
7692.285797,2020-05-18,沈阳
7964.285797,2020-05-19,沈阳
7985.285797,2020-05-20,沈阳
7862.285797,2020-05-21,沈阳
7844.285797,2020-05-22,沈阳
7731.285797,2020-05-23,沈阳
7879.285797,2020-05-24,沈阳
8157.285797,2020-05-25,沈阳
8163.285797,2020-05-26,沈阳
7929.285797,2020-05-27,沈阳
7997.285797,2020-05-28,沈阳
8269.285797,2020-05-29,沈阳
8379.285797,2020-05-30,沈阳
8518.285797,2020-05-31,沈阳
8581.285797,2020-06-01,沈阳
8478.285797,2020-06-02,沈阳
8519.285797,2020-06-03,沈阳
8407.285797,2020-06-04,沈阳
8183.2857970000005,2020-06-05,沈阳
8015.2857970000005,2020-06-06,沈阳
7784.2857970000005,2020-06-07,沈阳
7915.2857970000005,2020-06-08,沈阳
7991.2857970000005,2020-06-09,沈阳
8061.2857970000005,2020-06-10,沈阳
8047.2857970000005,2020-06-11,沈阳
8143.2857970000005,2020-06-12,沈阳
7928.2857970000005,2020-06-13,沈阳
8214.285797,2020-06-14,沈阳
8128.2857970000005,2020-06-15,沈阳
8090.2857970000005,2020-06-16,沈阳
8317.285797,2020-06-17,沈阳
8374.285797,2020-06-18,沈阳
8628.285797,2020-06-19,沈阳
8447.285797,2020-06-20,沈阳
8302.285797,2020-06-21,沈阳
8163.2857970000005,2020-06-22,沈阳
8355.285797,2020-06-23,沈阳
8592.285797,2020-06-24,沈阳
8662.285797,2020-06-25,沈阳
8697.285797,2020-06-26,沈阳
8685.285797,2020-06-27,沈阳
8763.285797,2020-06-28,沈阳
8844.285797,2020-06-29,沈阳
8695.285797,2020-06-30,沈阳
8974.285797,2020-07-01,沈阳
9198.285797,2020-07-02,沈阳
9049.285797,2020-07-03,沈阳
9067.285797,2020-07-04,沈阳
8944.285797,2020-07-05,沈阳
9210.285797,2020-07-06,沈阳
9389.285797,2020-07-07,沈阳
9467.285797,2020-07-08,沈阳
8748.429395000001,2020-05-08,济南
8467.429395000001,2020-05-09,济南
8237.429395000001,2020-05-10,济南
8478.429395000001,2020-05-11,济南
8752.429395000001,2020-05-12,济南
8560.429395000001,2020-05-13,济南
8409.429395000001,2020-05-14,济南
8595.429395000001,2020-05-15,济南
8415.429395000001,2020-05-16,济南
8573.429395000001,2020-05-17,济南
8854.429395000001,2020-05-18,济南
9105.429395000001,2020-05-19,济南
9357.429395000001,2020-05-20,济南
9116.429395000001,2020-05-21,济南
8891.429395000001,2020-05-22,济南
9218.429395000001,2020-05-23,济南
9546.429395000001,2020-05-24,济南
9488.429395000001,2020-05-25,济南
9477.429395000001,2020-05-26,济南
9417.429395000001,2020-05-27,济南
9173.429395000001,2020-05-28,济南
9501.429395000001,2020-05-29,济南
9474.429395000001,2020-05-30,济南
9737.429395000001,2020-05-31,济南
9718.429395000001,2020-06-01,济南
9654.429395000001,2020-06-02,济南
9355.429395000001,2020-06-03,济南
9324.429395000001,2020-06-04,济南
9033.429395000001,2020-06-05,济南
8746.429395000001,2020-06-06,济南
8721.429395000001,2020-06-07,济南
8661.429395000001,2020-06-08,济南
8655.429395000001,2020-06-09,济南
8923.429395000001,2020-06-10,济南
9250.429395000001,2020-06-11,济南
9223.429395000001,2020-06-12,济南
9135.429395000001,2020-06-13,济南
8876.429395000001,2020-06-14,济南
8657.429395000001,2020-06-15,济南
8695.429395000001,2020-06-16,济南
8468.429395000001,2020-06-17,济南
8677.429395000001,2020-06-18,济南
8651.429395000001,2020-06-19,济南
8415.429395000001,2020-06-20,济南
8546.429395000001,2020-06-21,济南
8388.429395000001,2020-06-22,济南
8385.429395000001,2020-06-23,济南
8302.429395000001,2020-06-24,济南
8406.429395000001,2020-06-25,济南
8485.429395000001,2020-06-26,济南
8318.429395000001,2020-06-27,济南
8031.429395000001,2020-06-28,济南
8372.429395000001,2020-06-29,济南
8337.429395000001,2020-06-30,济南
8099.429395000001,2020-07-01,济南
7805.429395000001,2020-07-02,济南
7523.429395000001,2020-07-03,济南
7631.429395000001,2020-07-04,济南
7414.429395000001,2020-07-05,济南
7687.429395000001,2020-07-06,济南
7633.429395000001,2020-07-07,济南
7531.429395000001,2020-07-08,济南
6141.837869,2020-05-08,哈尔滨
6051.837869,2020-05-09,哈尔滨
6234.837869,2020-05-10,哈尔滨
6113.837869,2020-05-11,哈尔滨
5953.837869,2020-05-12,哈尔滨
5764.837869,2020-05-13,哈尔滨
5849.837869,2020-05-14,哈尔滨
5962.837869,2020-05-15,哈尔滨
5812.837869,2020-05-16,哈尔滨
6033.837869,2020-05-17,哈尔滨
6067.837869,2020-05-18,哈尔滨
5873.837869,2020-05-19,哈尔滨
5673.837869,2020-05-20,哈尔滨
5662.837869,2020-05-21,哈尔滨
5555.837869,2020-05-22,哈尔滨
5598.837869,2020-05-23,哈尔滨
5507.837869,2020-05-24,哈尔滨
5722.837869,2020-05-25,哈尔滨
5853.837869,2020-05-26,哈尔滨
5659.837869,2020-05-27,哈尔滨
5460.837869,2020-05-28,哈尔滨
5421.837869,2020-05-29,哈尔滨
5309.837869,2020-05-30,哈尔滨
5412.837869,2020-05-31,哈尔滨
5652.837869,2020-06-01,哈尔滨
5481.837869,2020-06-02,哈尔滨
5453.837869,2020-06-03,哈尔滨
5372.837869,2020-06-04,哈尔滨
5598.837869,2020-06-05,哈尔滨
5491.837869,2020-06-06,哈尔滨
5285.837869,2020-06-07,哈尔滨
5241.837869,2020-06-08,哈尔滨
5337.837869,2020-06-09,哈尔滨
5261.837869,2020-06-10,哈尔滨
5050.837869,2020-06-11,哈尔滨
4886.837869,2020-06-12,哈尔滨
4839.837869,2020-06-13,哈尔滨
4770.837869,2020-06-14,哈尔滨
4872.837869,2020-06-15,哈尔滨
4812.837869,2020-06-16,哈尔滨
4831.837869,2020-06-17,哈尔滨
4906.837869,2020-06-18,哈尔滨
4855.837869,2020-06-19,哈尔滨
4691.837869,2020-06-20,哈尔滨
4689.837869,2020-06-21,哈尔滨
4870.837869,2020-06-22,哈尔滨
4664.837869,2020-06-23,哈尔滨
4726.837869,2020-06-24,哈尔滨
4649.837869,2020-06-25,哈尔滨
4820.837869,2020-06-26,哈尔滨
4781.837869,2020-06-27,哈尔滨
4710.837869,2020-06-28,哈尔滨
4892.837869,2020-06-29,哈尔滨
4935.837869,2020-06-30,哈尔滨
5003.837869,2020-07-01,哈尔滨
5142.837869,2020-07-02,哈尔滨
5301.837869,2020-07-03,哈尔滨
5416.837869,2020-07-04,哈尔滨
5655.837869,2020-07-05,哈尔滨
5862.837869,2020-07-06,哈尔滨
5896.837869,2020-07-07,哈尔滨
5961.837869,2020-07-08,哈尔滨
7935.615849,2020-05-08,南宁
7723.615849,2020-05-09,南宁
7628.615849,2020-05-10,南宁
7435.615849,2020-05-11,南宁
7456.615849,2020-05-12,南宁
7272.615849,2020-05-13,南宁
7414.615849,2020-05-14,南宁
7381.615849,2020-05-15,南宁
7366.615849,2020-05-16,南宁
7241.615849,2020-05-17,南宁
7420.615849,2020-05-18,南宁
7359.615849,2020-05-19,南宁
7603.615849,2020-05-20,南宁
7612.615849,2020-05-21,南宁
7642.615849,2020-05-22,南宁
7725.615849,2020-05-23,南宁
8016.615849,2020-05-24,南宁
8205.615849,2020-05-25,南宁
7935.615849,2020-05-26,南宁
8222.615849,2020-05-27,南宁
8094.615849,2020-05-28,南宁
7896.615849,2020-05-29,南宁
8090.615849,2020-05-30,南宁
8324.615849,2020-05-31,南宁
8068.615849,2020-06-01,南宁
7984.615849,2020-06-02,南宁
7728.615849,2020-06-03,南宁
7812.615849,2020-06-04,南宁
7908.615849,2020-06-05,南宁
7902.615849,2020-06-06,南宁
7730.615849,2020-06-07,南宁
8034.615849,2020-06-08,南宁
8215.615849,2020-06-09,南宁
8299.615849,2020-06-10,南宁
8147.615849,2020-06-11,南宁
7907.615849,2020-06-12,南宁
7733.615849,2020-06-13,南宁
7916.615849,2020-06-14,南宁
8167.615849,2020-06-15,南宁
8087.615849,2020-06-16,南宁
8033.615849,2020-06-17,南宁
7782.615849,2020-06-18,南宁
8084.615849,2020-06-19,南宁
8163.615849,2020-06-20,南宁
8025.615849,2020-06-21,南宁
8296.615849,2020-06-22,南宁
8585.615849,2020-06-23,南宁
8802.615849,2020-06-24,南宁
8982.615849,2020-06-25,南宁
9219.615849,2020-06-26,南宁
9107.615849,2020-06-27,南宁
9236.615849,2020-06-28,南宁
9293.615849,2020-06-29,南宁
9026.615849,2020-06-30,南宁
9176.615849,2020-07-01,南宁
9039.615849,2020-07-02,南宁
9228.615849,2020-07-03,南宁
9230.615849,2020-07-04,南宁
9234.615849,2020-07-05,南宁
9431.615849,2020-07-06,南宁
9380.615849,2020-07-07,南宁
9677.615849,2020-07-08,南宁
10207.62436,2020-05-08,南京
10270.62436,2020-05-09,南京
10610.62436,2020-05-10,南京
10496.62436,2020-05-11,南京
10643.62436,2020-05-12,南京
10413.62436,2020-05-13,南京
10462.62436,2020-05-14,南京
10804.62436,2020-05-15,南京
11014.62436,2020-05-16,南京
10741.62436,2020-05-17,南京
10809.62436,2020-05-18,南京
10573.62436,2020-05-19,南京
10854.62436,2020-05-20,南京
10609.62436,2020-05-21,南京
10735.62436,2020-05-22,南京
10390.62436,2020-05-23,南京
10173.62436,2020-05-24,南京
9896.62436,2020-05-25,南京
10206.62436,2020-05-26,南京
9935.62436,2020-05-27,南京
9825.62436,2020-05-28,南京
10021.62436,2020-05-29,南京
10384.62436,2020-05-30,南京
10036.62436,2020-05-31,南京
9997.62436,2020-06-01,南京
10115.62436,2020-06-02,南京
10371.62436,2020-06-03,南京
10543.62436,2020-06-04,南京
10407.62436,2020-06-05,南京
10101.62436,2020-06-06,南京
9867.62436,2020-06-07,南京
10125.62436,2020-06-08,南京
10432.62436,2020-06-09,南京
10517.62436,2020-06-10,南京
10770.62436,2020-06-11,南京
10950.62436,2020-06-12,南京
10958.62436,2020-06-13,南京
10619.62436,2020-06-14,南京
10293.62436,2020-06-15,南京
10133.62436,2020-06-16,南京
9862.62436,2020-06-17,南京
9523.62436,2020-06-18,南京
9867.62436,2020-06-19,南京
10096.62436,2020-06-20,南京
10437.62436,2020-06-21,南京
10123.62436,2020-06-22,南京
10207.62436,2020-06-23,南京
10550.62436,2020-06-24,南京
10662.62436,2020-06-25,南京
10877.62436,2020-06-26,南京
10953.62436,2020-06-27,南京
10761.62436,2020-06-28,南京
10585.62436,2020-06-29,南京
10449.62436,2020-06-30,南京
10263.62436,2020-07-01,南京
10554.62436,2020-07-02,南京
10261.62436,2020-07-03,南京
10170.62436,2020-07-04,南京
10005.62436,2020-07-05,南京
10269.62436,2020-07-06,南京
10219.62436,2020-07-07,南京
10160.62436,2020-07-08,南京
9626.32754,2020-05-08,宁波
9359.32754,2020-05-09,宁波
9176.32754,2020-05-10,宁波
9180.32754,2020-05-11,宁波
8887.32754,2020-05-12,宁波
9124.32754,2020-05-13,宁波
9389.32754,2020-05-14,宁波
9484.32754,2020-05-15,宁波
9278.32754,2020-05-16,宁波
9492.32754,2020-05-17,宁波
9358.32754,2020-05-18,宁波
9403.32754,2020-05-19,宁波
9461.32754,2020-05-20,宁波
9479.32754,2020-05-21,宁波
9525.32754,2020-05-22,宁波
9212.32754,2020-05-23,宁波
9032.32754,2020-05-24,宁波
9343.32754,2020-05-25,宁波
9515.32754,2020-05-26,宁波
9724.32754,2020-05-27,宁波
9893.32754,2020-05-28,宁波
10042.32754,2020-05-29,宁波
10129.32754,2020-05-30,宁波
9989.32754,2020-05-31,宁波
9725.32754,2020-06-01,宁波
9763.32754,2020-06-02,宁波
10046.32754,2020-06-03,宁波
10076.32754,2020-06-04,宁波
9929.32754,2020-06-05,宁波
9602.32754,2020-06-06,宁波
9388.32754,2020-06-07,宁波
9340.32754,2020-06-08,宁波
9568.32754,2020-06-09,宁波
9399.32754,2020-06-10,宁波
9354.32754,2020-06-11,宁波
9500.32754,2020-06-12,宁波
9702.32754,2020-06-13,宁波
9411.32754,2020-06-14,宁波
9425.32754,2020-06-15,宁波
9241.32754,2020-06-16,宁波
9271.32754,2020-06-17,宁波
8972.32754,2020-06-18,宁波
9253.32754,2020-06-19,宁波
9567.32754,2020-06-20,宁波
9600.32754,2020-06-21,宁波
9325.32754,2020-06-22,宁波
9441.32754,2020-06-23,宁波
9427.32754,2020-06-24,宁波
9572.32754,2020-06-25,宁波
9406.32754,2020-06-26,宁波
9654.32754,2020-06-27,宁波
9373.32754,2020-06-28,宁波
9458.32754,2020-06-29,宁波
9227.32754,2020-06-30,宁波
9592.32754,2020-07-01,宁波
9263.32754,2020-07-02,宁波
9291.32754,2020-07-03,宁波
9388.32754,2020-07-04,宁波
9688.32754,2020-07-05,宁波
9584.32754,2020-07-06,宁波
9715.32754,2020-07-07,宁波
9869.32754,2020-07-08,宁波
8737.546044,2020-05-08,东莞
8478.546044,2020-05-09,东莞
8699.546044,2020-05-10,东莞
8517.546044,2020-05-11,东莞
8782.546044,2020-05-12,东莞
8831.546044,2020-05-13,东莞
8684.546044,2020-05-14,东莞
8693.546044,2020-05-15,东莞
8965.546044,2020-05-16,东莞
8909.546044,2020-05-17,东莞
9079.546044,2020-05-18,东莞
8788.546044,2020-05-19,东莞
8641.546044,2020-05-20,东莞
8638.546044,2020-05-21,东莞
8373.546044,2020-05-22,东莞
8152.546044000001,2020-05-23,东莞
8093.546044000001,2020-05-24,东莞
8308.546044,2020-05-25,东莞
8094.546044000001,2020-05-26,东莞
8354.546044,2020-05-27,东莞
8315.546044,2020-05-28,东莞
8556.546044,2020-05-29,东莞
8392.546044,2020-05-30,东莞
8651.546044,2020-05-31,东莞
8644.546044,2020-06-01,东莞
8671.546044,2020-06-02,东莞
8481.546044,2020-06-03,东莞
8276.546044,2020-06-04,东莞
8410.546044,2020-06-05,东莞
8314.546044,2020-06-06,东莞
8487.546044,2020-06-07,东莞
8504.546044,2020-06-08,东莞
8659.546044,2020-06-09,东莞
8445.546044,2020-06-10,东莞
8662.546044,2020-06-11,东莞
8994.546044,2020-06-12,东莞
8833.546044,2020-06-13,东莞
9164.546044,2020-06-14,东莞
9342.546044,2020-06-15,东莞
9232.546044,2020-06-16,东莞
9134.546044,2020-06-17,东莞
9041.546044,2020-06-18,东莞
8899.546044,2020-06-19,东莞
9225.546044,2020-06-20,东莞
9139.546044,2020-06-21,东莞
8912.546044,2020-06-22,东莞
8812.546044,2020-06-23,东莞
8844.546044,2020-06-24,东莞
8795.546044,2020-06-25,东莞
9031.546044,2020-06-26,东莞
9260.546044,2020-06-27,东莞
9345.546044,2020-06-28,东莞
9282.546044,2020-06-29,东莞
9521.546044,2020-06-30,东莞
9251.546044,2020-07-01,东莞
9224.546044,2020-07-02,东莞
9037.546044,2020-07-03,东莞
9291.546044,2020-07-04,东莞
9491.546044,2020-07-05,东莞
9224.546044,2020-07-06,东莞
9264.546044,2020-07-07,东莞
9298.546044,2020-07-08,东莞
7420.158098999999,2020-05-08,石家庄
7265.158098999999,2020-05-09,石家庄
7233.158098999999,2020-05-10,石家庄
7001.158098999999,2020-05-11,石家庄
6989.158098999999,2020-05-12,石家庄
6893.158098999999,2020-05-13,石家庄
6785.158098999999,2020-05-14,石家庄
6545.158098999999,2020-05-15,石家庄
6702.158098999999,2020-05-16,石家庄
6595.158098999999,2020-05-17,石家庄
6417.158098999999,2020-05-18,石家庄
6379.158098999999,2020-05-19,石家庄
6317.158098999999,2020-05-20,石家庄
6150.158098999999,2020-05-21,石家庄
6075.158098999999,2020-05-22,石家庄
6278.158098999999,2020-05-23,石家庄
6116.158098999999,2020-05-24,石家庄
6045.158098999999,2020-05-25,石家庄
5902.158098999999,2020-05-26,石家庄
5697.158098999999,2020-05-27,石家庄
5604.158098999999,2020-05-28,石家庄
5572.158098999999,2020-05-29,石家庄
5772.158098999999,2020-05-30,石家庄
5711.158098999999,2020-05-31,石家庄
5653.158098999999,2020-06-01,石家庄
5503.158098999999,2020-06-02,石家庄
5615.158098999999,2020-06-03,石家庄
5875.158098999999,2020-06-04,石家庄
5748.158098999999,2020-06-05,石家庄
5760.158098999999,2020-06-06,石家庄
6049.158098999999,2020-06-07,石家庄
6116.158098999999,2020-06-08,石家庄
6269.158098999999,2020-06-09,石家庄
6426.158098999999,2020-06-10,石家庄
6208.158098999999,2020-06-11,石家庄
6196.158098999999,2020-06-12,石家庄
6159.158098999999,2020-06-13,石家庄
6063.158098999999,2020-06-14,石家庄
5832.158098999999,2020-06-15,石家庄
6081.158098999999,2020-06-16,石家庄
6295.158098999999,2020-06-17,石家庄
6530.158098999999,2020-06-18,石家庄
6773.158098999999,2020-06-19,石家庄
6677.158098999999,2020-06-20,石家庄
6674.158098999999,2020-06-21,石家庄
6646.158098999999,2020-06-22,石家庄
6490.158098999999,2020-06-23,石家庄
6278.158098999999,2020-06-24,石家庄
6071.158098999999,2020-06-25,石家庄
6189.158098999999,2020-06-26,石家庄
6156.158098999999,2020-06-27,石家庄
6198.158098999999,2020-06-28,石家庄
5971.158098999999,2020-06-29,石家庄
6121.158098999999,2020-06-30,石家庄
6322.158098999999,2020-07-01,石家庄
6113.158098999999,2020-07-02,石家庄
6022.158098999999,2020-07-03,石家庄
6012.158098999999,2020-07-04,石家庄
5755.158098999999,2020-07-05,石家庄
5816.158098999999,2020-07-06,石家庄
5728.158098999999,2020-07-07,石家庄
5709.158098999999,2020-07-08,石家庄
9358.121476999999,2020-05-08,苏州
9636.121476999999,2020-05-09,苏州
9825.121476999999,2020-05-10,苏州
10115.121476999999,2020-05-11,苏州
10144.121476999999,2020-05-12,苏州
9963.121476999999,2020-05-13,苏州
9916.121476999999,2020-05-14,苏州
9728.121476999999,2020-05-15,苏州
9886.121476999999,2020-05-16,苏州
9695.121476999999,2020-05-17,苏州
9650.121476999999,2020-05-18,苏州
9449.121476999999,2020-05-19,苏州
9738.121476999999,2020-05-20,苏州
9706.121476999999,2020-05-21,苏州
9889.121476999999,2020-05-22,苏州
10245.121476999999,2020-05-23,苏州
10476.121476999999,2020-05-24,苏州
10253.121476999999,2020-05-25,苏州
10381.121476999999,2020-05-26,苏州
10255.121476999999,2020-05-27,苏州
10377.121476999999,2020-05-28,苏州
10114.121476999999,2020-05-29,苏州
9840.121476999999,2020-05-30,苏州
9954.121476999999,2020-05-31,苏州
10214.121476999999,2020-06-01,苏州
10177.121476999999,2020-06-02,苏州
10191.121476999999,2020-06-03,苏州
10392.121476999999,2020-06-04,苏州
10624.121476999999,2020-06-05,苏州
10782.121476999999,2020-06-06,苏州
10528.121476999999,2020-06-07,苏州
10288.121476999999,2020-06-08,苏州
10512.121476999999,2020-06-09,苏州
10528.121476999999,2020-06-10,苏州
10872.121476999999,2020-06-11,苏州
10742.121476999999,2020-06-12,苏州
11042.121476999999,2020-06-13,苏州
11102.121476999999,2020-06-14,苏州
10922.121476999999,2020-06-15,苏州
11195.121476999999,2020-06-16,苏州
11178.121476999999,2020-06-17,苏州
11376.121476999999,2020-06-18,苏州
11601.121476999999,2020-06-19,苏州
11679.121476999999,2020-06-20,苏州
11851.121476999999,2020-06-21,苏州
12070.121476999999,2020-06-22,苏州
12141.121476999999,2020-06-23,苏州
12157.121476999999,2020-06-24,苏州
12041.121476999999,2020-06-25,苏州
11758.121476999999,2020-06-26,苏州
12047.121476999999,2020-06-27,苏州
12000.121476999999,2020-06-28,苏州
11917.121476999999,2020-06-29,苏州
11935.121476999999,2020-06-30,苏州
11895.121476999999,2020-07-01,苏州
11672.121476999999,2020-07-02,苏州
11830.121476999999,2020-07-03,苏州
12176.121476999999,2020-07-04,苏州
12472.121476999999,2020-07-05,苏州
12810.121476999999,2020-07-06,苏州
12630.121476999999,2020-07-07,苏州
12747.121476999999,2020-07-08,苏州
8916.632653,2020-05-08,无锡
8747.632653,2020-05-09,无锡
8765.632653,2020-05-10,无锡
9058.632653,2020-05-11,无锡
9240.632653,2020-05-12,无锡
9306.632653,2020-05-13,无锡
9559.632653,2020-05-14,无锡
9511.632653,2020-05-15,无锡
9764.632653,2020-05-16,无锡
9460.632653,2020-05-17,无锡
9285.632653,2020-05-18,无锡
9119.632653,2020-05-19,无锡
8825.632653,2020-05-20,无锡
9008.632653,2020-05-21,无锡
9063.632653,2020-05-22,无锡
9333.632653,2020-05-23,无锡
9205.632653,2020-05-24,无锡
9367.632653,2020-05-25,无锡
9674.632653,2020-05-26,无锡
9947.632653,2020-05-27,无锡
10164.632653,2020-05-28,无锡
10255.632653,2020-05-29,无锡
10602.632653,2020-05-30,无锡
10607.632653,2020-05-31,无锡
10578.632653,2020-06-01,无锡
10826.632653,2020-06-02,无锡
11128.632653,2020-06-03,无锡
11101.632653,2020-06-04,无锡
10823.632653,2020-06-05,无锡
10882.632653,2020-06-06,无锡
10858.632653,2020-06-07,无锡
10734.632653,2020-06-08,无锡
10785.632653,2020-06-09,无锡
10801.632653,2020-06-10,无锡
11145.632653,2020-06-11,无锡
11257.632653,2020-06-12,无锡
11505.632653,2020-06-13,无锡
11683.632653,2020-06-14,无锡
11555.632653,2020-06-15,无锡
11466.632653,2020-06-16,无锡
11784.632653,2020-06-17,无锡
11799.632653,2020-06-18,无锡
12087.632653,2020-06-19,无锡
11869.632653,2020-06-20,无锡
11665.632653,2020-06-21,无锡
11698.632653,2020-06-22,无锡
12029.632653,2020-06-23,无锡
12009.632653,2020-06-24,无锡
11898.632653,2020-06-25,无锡
12181.632653,2020-06-26,无锡
12106.632653,2020-06-27,无锡
12206.632653,2020-06-28,无锡
12440.632653,2020-06-29,无锡
12561.632653,2020-06-30,无锡
12637.632653,2020-07-01,无锡
12903.632653,2020-07-02,无锡
13220.632653,2020-07-03,无锡
