avg,date,type
125,2020-07-01,济南
124,2020-07-02,济南
129,2020-07-03,济南
127,2020-07-04,济南
131,2020-07-05,济南
136,2020-07-06,济南
141,2020-07-07,济南
140,2020-07-08,济南
58,2020-05-08,哈尔滨
61,2020-05-09,哈尔滨
60,2020-05-10,哈尔滨
64,2020-05-11,哈尔滨
63,2020-05-12,哈尔滨
67,2020-05-13,哈尔滨
72,2020-05-14,哈尔滨
74,2020-05-15,哈尔滨
73,2020-05-16,哈尔滨
75,2020-05-17,哈尔滨
73,2020-05-18,哈尔滨
78,2020-05-19,哈尔滨
83,2020-05-20,哈尔滨
88,2020-05-21,哈尔滨
90,2020-05-22,哈尔滨
87,2020-05-23,哈尔滨
86,2020-05-24,哈尔滨
90,2020-05-25,哈尔滨
95,2020-05-26,哈尔滨
96,2020-05-27,哈尔滨
100,2020-05-28,哈尔滨
99,2020-05-29,哈尔滨
101,2020-05-30,哈尔滨
101,2020-05-31,哈尔滨
106,2020-06-01,哈尔滨
103,2020-06-02,哈尔滨
106,2020-06-03,哈尔滨
105,2020-06-04,哈尔滨
105,2020-06-05,哈尔滨
105,2020-06-06,哈尔滨
106,2020-06-07,哈尔滨
108,2020-06-08,哈尔滨
113,2020-06-09,哈尔滨
118,2020-06-10,哈尔滨
116,2020-06-11,哈尔滨
116,2020-06-12,哈尔滨
117,2020-06-13,哈尔滨
120,2020-06-14,哈尔滨
118,2020-06-15,哈尔滨
115,2020-06-16,哈尔滨
120,2020-06-17,哈尔滨
124,2020-06-18,哈尔滨
125,2020-06-19,哈尔滨
129,2020-06-20,哈尔滨
133,2020-06-21,哈尔滨
137,2020-06-22,哈尔滨
139,2020-06-23,哈尔滨
142,2020-06-24,哈尔滨
144,2020-06-25,哈尔滨
144,2020-06-26,哈尔滨
142,2020-06-27,哈尔滨
141,2020-06-28,哈尔滨
138,2020-06-29,哈尔滨
140,2020-06-30,哈尔滨
145,2020-07-01,哈尔滨
146,2020-07-02,哈尔滨
146,2020-07-03,哈尔滨
151,2020-07-04,哈尔滨
150,2020-07-05,哈尔滨
148,2020-07-06,哈尔滨
153,2020-07-07,哈尔滨
150,2020-07-08,哈尔滨
58,2020-05-08,南宁
60,2020-05-09,南宁
60,2020-05-10,南宁
62,2020-05-11,南宁
66,2020-05-12,南宁
66,2020-05-13,南宁
65,2020-05-14,南宁
63,2020-05-15,南宁
61,2020-05-16,南宁
63,2020-05-17,南宁
61,2020-05-18,南宁
65,2020-05-19,南宁
70,2020-05-20,南宁
71,2020-05-21,南宁
69,2020-05-22,南宁
70,2020-05-23,南宁
70,2020-05-24,南宁
69,2020-05-25,南宁
68,2020-05-26,南宁
68,2020-05-27,南宁
69,2020-05-28,南宁
70,2020-05-29,南宁
68,2020-05-30,南宁
69,2020-05-31,南宁
72,2020-06-01,南宁
70,2020-06-02,南宁
69,2020-06-03,南宁
68,2020-06-04,南宁
68,2020-06-05,南宁
69,2020-06-06,南宁
70,2020-06-07,南宁
68,2020-06-08,南宁
70,2020-06-09,南宁
75,2020-06-10,南宁
79,2020-06-11,南宁
80,2020-06-12,南宁
78,2020-06-13,南宁
77,2020-06-14,南宁
78,2020-06-15,南宁
80,2020-06-16,南宁
81,2020-06-17,南宁
83,2020-06-18,南宁
87,2020-06-19,南宁
92,2020-06-20,南宁
91,2020-06-21,南宁
96,2020-06-22,南宁
96,2020-06-23,南宁
96,2020-06-24,南宁
98,2020-06-25,南宁
100,2020-06-26,南宁
105,2020-06-27,南宁
110,2020-06-28,南宁
113,2020-06-29,南宁
118,2020-06-30,南宁
123,2020-07-01,南宁
120,2020-07-02,南宁
119,2020-07-03,南宁
117,2020-07-04,南宁
118,2020-07-05,南宁
119,2020-07-06,南宁
118,2020-07-07,南宁
118,2020-07-08,南宁
56,2020-05-08,南京
56,2020-05-09,南京
57,2020-05-10,南京
60,2020-05-11,南京
61,2020-05-12,南京
62,2020-05-13,南京
60,2020-05-14,南京
60,2020-05-15,南京
58,2020-05-16,南京
62,2020-05-17,南京
65,2020-05-18,南京
62,2020-05-19,南京
60,2020-05-20,南京
57,2020-05-21,南京
56,2020-05-22,南京
57,2020-05-23,南京
59,2020-05-24,南京
57,2020-05-25,南京
54,2020-05-26,南京
59,2020-05-27,南京
61,2020-05-28,南京
62,2020-05-29,南京
60,2020-05-30,南京
64,2020-05-31,南京
69,2020-06-01,南京
74,2020-06-02,南京
77,2020-06-03,南京
75,2020-06-04,南京
73,2020-06-05,南京
75,2020-06-06,南京
72,2020-06-07,南京
71,2020-06-08,南京
73,2020-06-09,南京
75,2020-06-10,南京
76,2020-06-11,南京
79,2020-06-12,南京
76,2020-06-13,南京
79,2020-06-14,南京
81,2020-06-15,南京
78,2020-06-16,南京
78,2020-06-17,南京
82,2020-06-18,南京
80,2020-06-19,南京
81,2020-06-20,南京
78,2020-06-21,南京
79,2020-06-22,南京
76,2020-06-23,南京
73,2020-06-24,南京
74,2020-06-25,南京
73,2020-06-26,南京
76,2020-06-27,南京
75,2020-06-28,南京
77,2020-06-29,南京
78,2020-06-30,南京
75,2020-07-01,南京
72,2020-07-02,南京
72,2020-07-03,南京
70,2020-07-04,南京
71,2020-07-05,南京
68,2020-07-06,南京
73,2020-07-07,南京
71,2020-07-08,南京
48,2020-05-08,宁波
46,2020-05-09,宁波
46,2020-05-10,宁波
44,2020-05-11,宁波
45,2020-05-12,宁波
42,2020-05-13,宁波
39,2020-05-14,宁波
43,2020-05-15,宁波
47,2020-05-16,宁波
47,2020-05-17,宁波
50,2020-05-18,宁波
54,2020-05-19,宁波
57,2020-05-20,宁波
56,2020-05-21,宁波
54,2020-05-22,宁波
55,2020-05-23,宁波
52,2020-05-24,宁波
51,2020-05-25,宁波
53,2020-05-26,宁波
57,2020-05-27,宁波
57,2020-05-28,宁波
59,2020-05-29,宁波
63,2020-05-30,宁波
66,2020-05-31,宁波
64,2020-06-01,宁波
68,2020-06-02,宁波
66,2020-06-03,宁波
69,2020-06-04,宁波
67,2020-06-05,宁波
66,2020-06-06,宁波
63,2020-06-07,宁波
65,2020-06-08,宁波
67,2020-06-09,宁波
67,2020-06-10,宁波
67,2020-06-11,宁波
69,2020-06-12,宁波
69,2020-06-13,宁波
70,2020-06-14,宁波
70,2020-06-15,宁波
74,2020-06-16,宁波
71,2020-06-17,宁波
69,2020-06-18,宁波
69,2020-06-19,宁波
66,2020-06-20,宁波
65,2020-06-21,宁波
65,2020-06-22,宁波
67,2020-06-23,宁波
66,2020-06-24,宁波
65,2020-06-25,宁波
63,2020-06-26,宁波
62,2020-06-27,宁波
63,2020-06-28,宁波
67,2020-06-29,宁波
67,2020-06-30,宁波
70,2020-07-01,宁波
74,2020-07-02,宁波
72,2020-07-03,宁波
73,2020-07-04,宁波
73,2020-07-05,宁波
70,2020-07-06,宁波
74,2020-07-07,宁波
72,2020-07-08,宁波
48,2020-05-08,东莞
50,2020-05-09,东莞
52,2020-05-10,东莞
52,2020-05-11,东莞
53,2020-05-12,东莞
55,2020-05-13,东莞
56,2020-05-14,东莞
60,2020-05-15,东莞
57,2020-05-16,东莞
57,2020-05-17,东莞
58,2020-05-18,东莞
55,2020-05-19,东莞
58,2020-05-20,东莞
60,2020-05-21,东莞
64,2020-05-22,东莞
67,2020-05-23,东莞
70,2020-05-24,东莞
74,2020-05-25,东莞
73,2020-05-26,东莞
71,2020-05-27,东莞
72,2020-05-28,东莞
69,2020-05-29,东莞
66,2020-05-30,东莞
63,2020-05-31,东莞
67,2020-06-01,东莞
68,2020-06-02,东莞
66,2020-06-03,东莞
63,2020-06-04,东莞
65,2020-06-05,东莞
64,2020-06-06,东莞
65,2020-06-07,东莞
65,2020-06-08,东莞
69,2020-06-09,东莞
73,2020-06-10,东莞
73,2020-06-11,东莞
76,2020-06-12,东莞
80,2020-06-13,东莞
82,2020-06-14,东莞
80,2020-06-15,东莞
80,2020-06-16,东莞
82,2020-06-17,东莞
85,2020-06-18,东莞
82,2020-06-19,东莞
84,2020-06-20,东莞
85,2020-06-21,东莞
84,2020-06-22,东莞
86,2020-06-23,东莞
84,2020-06-24,东莞
85,2020-06-25,东莞
82,2020-06-26,东莞
81,2020-06-27,东莞
80,2020-06-28,东莞
77,2020-06-29,东莞
74,2020-06-30,东莞
77,2020-07-01,东莞
77,2020-07-02,东莞
78,2020-07-03,东莞
76,2020-07-04,东莞
73,2020-07-05,东莞
77,2020-07-06,东莞
75,2020-07-07,东莞
73,2020-07-08,东莞
45,2020-05-08,石家庄
47,2020-05-09,石家庄
45,2020-05-10,石家庄
44,2020-05-11,石家庄
46,2020-05-12,石家庄
45,2020-05-13,石家庄
46,2020-05-14,石家庄
49,2020-05-15,石家庄
51,2020-05-16,石家庄
48,2020-05-17,石家庄
46,2020-05-18,石家庄
47,2020-05-19,石家庄
48,2020-05-20,石家庄
51,2020-05-21,石家庄
54,2020-05-22,石家庄
56,2020-05-23,石家庄
53,2020-05-24,石家庄
52,2020-05-25,石家庄
49,2020-05-26,石家庄
48,2020-05-27,石家庄
47,2020-05-28,石家庄
44,2020-05-29,石家庄
46,2020-05-30,石家庄
48,2020-05-31,石家庄
48,2020-06-01,石家庄
46,2020-06-02,石家庄
47,2020-06-03,石家庄
51,2020-06-04,石家庄
48,2020-06-05,石家庄
50,2020-06-06,石家庄
54,2020-06-07,石家庄
53,2020-06-08,石家庄
51,2020-06-09,石家庄
49,2020-06-10,石家庄
50,2020-06-11,石家庄
48,2020-06-12,石家庄
47,2020-06-13,石家庄
44,2020-06-14,石家庄
45,2020-06-15,石家庄
47,2020-06-16,石家庄
45,2020-06-17,石家庄
48,2020-06-18,石家庄
50,2020-06-19,石家庄
50,2020-06-20,石家庄
51,2020-06-21,石家庄
50,2020-06-22,石家庄
47,2020-06-23,石家庄
49,2020-06-24,石家庄
52,2020-06-25,石家庄
54,2020-06-26,石家庄
55,2020-06-27,石家庄
58,2020-06-28,石家庄
56,2020-06-29,石家庄
56,2020-06-30,石家庄
56,2020-07-01,石家庄
56,2020-07-02,石家庄
55,2020-07-03,石家庄
59,2020-07-04,石家庄
59,2020-07-05,石家庄
62,2020-07-06,石家庄
62,2020-07-07,石家庄
62,2020-07-08,石家庄
42,2020-05-08,苏州
46,2020-05-09,苏州
46,2020-05-10,苏州
46,2020-05-11,苏州
50,2020-05-12,苏州
54,2020-05-13,苏州
55,2020-05-14,苏州
56,2020-05-15,苏州
56,2020-05-16,苏州
53,2020-05-17,苏州
50,2020-05-18,苏州
51,2020-05-19,苏州
48,2020-05-20,苏州
47,2020-05-21,苏州
44,2020-05-22,苏州
44,2020-05-23,苏州
47,2020-05-24,苏州
47,2020-05-25,苏州
48,2020-05-26,苏州
51,2020-05-27,苏州
55,2020-05-28,苏州
53,2020-05-29,苏州
57,2020-05-30,苏州
55,2020-05-31,苏州
59,2020-06-01,苏州
58,2020-06-02,苏州
60,2020-06-03,苏州
60,2020-06-04,苏州
64,2020-06-05,苏州
68,2020-06-06,苏州
71,2020-06-07,苏州
73,2020-06-08,苏州
73,2020-06-09,苏州
76,2020-06-10,苏州
78,2020-06-11,苏州
82,2020-06-12,苏州
79,2020-06-13,苏州
82,2020-06-14,苏州
86,2020-06-15,苏州
89,2020-06-16,苏州
87,2020-06-17,苏州
89,2020-06-18,苏州
92,2020-06-19,苏州
95,2020-06-20,苏州
98,2020-06-21,苏州
101,2020-06-22,苏州
103,2020-06-23,苏州
101,2020-06-24,苏州
103,2020-06-25,苏州
105,2020-06-26,苏州
106,2020-06-27,苏州
106,2020-06-28,苏州
105,2020-06-29,苏州
102,2020-06-30,苏州
106,2020-07-01,苏州
110,2020-07-02,苏州
112,2020-07-03,苏州
114,2020-07-04,苏州
113,2020-07-05,苏州
114,2020-07-06,苏州
118,2020-07-07,苏州
115,2020-07-08,苏州
40,2020-05-08,无锡
39,2020-05-09,无锡
38,2020-05-10,无锡
40,2020-05-11,无锡
41,2020-05-12,无锡
41,2020-05-13,无锡
41,2020-05-14,无锡
45,2020-05-15,无锡
42,2020-05-16,无锡
42,2020-05-17,无锡
40,2020-05-18,无锡
39,2020-05-19,无锡
43,2020-05-20,无锡
40,2020-05-21,无锡
44,2020-05-22,无锡
48,2020-05-23,无锡
50,2020-05-24,无锡
51,2020-05-25,无锡
49,2020-05-26,无锡
52,2020-05-27,无锡
56,2020-05-28,无锡
55,2020-05-29,无锡
58,2020-05-30,无锡
61,2020-05-31,无锡
64,2020-06-01,无锡
68,2020-06-02,无锡
72,2020-06-03,无锡
71,2020-06-04,无锡
73,2020-06-05,无锡
72,2020-06-06,无锡
76,2020-06-07,无锡
75,2020-06-08,无锡
72,2020-06-09,无锡
76,2020-06-10,无锡
73,2020-06-11,无锡
76,2020-06-12,无锡
73,2020-06-13,无锡
73,2020-06-14,无锡
73,2020-06-15,无锡
75,2020-06-16,无锡
74,2020-06-17,无锡
74,2020-06-18,无锡
76,2020-06-19,无锡
79,2020-06-20,无锡
81,2020-06-21,无锡
78,2020-06-22,无锡
78,2020-06-23,无锡
79,2020-06-24,无锡
76,2020-06-25,无锡
76,2020-06-26,无锡
73,2020-06-27,无锡
73,2020-06-28,无锡
70,2020-06-29,无锡
74,2020-06-30,无锡
71,2020-07-01,无锡
69,2020-07-02,无锡
73,2020-07-03,无锡
75,2020-07-04,无锡
73,2020-07-05,无锡
75,2020-07-06,无锡
78,2020-07-07,无锡
79,2020-07-08,无锡
34,2020-05-08,珠海
32,2020-05-09,珠海
31,2020-05-10,珠海
30,2020-05-11,珠海
30,2020-05-12,珠海
28,2020-05-13,珠海
30,2020-05-14,珠海
29,2020-05-15,珠海
32,2020-05-16,珠海
34,2020-05-17,珠海
33,2020-05-18,珠海
31,2020-05-19,珠海
31,2020-05-20,珠海
30,2020-05-21,珠海
31,2020-05-22,珠海
29,2020-05-23,珠海
27,2020-05-24,珠海
27,2020-05-25,珠海
26,2020-05-26,珠海
25,2020-05-27,珠海
25,2020-05-28,珠海
25,2020-05-29,珠海
24,2020-05-30,珠海
24,2020-05-31,珠海
27,2020-06-01,珠海
27,2020-06-02,珠海
30,2020-06-03,珠海
30,2020-06-04,珠海
31,2020-06-05,珠海
30,2020-06-06,珠海
29,2020-06-07,珠海
32,2020-06-08,珠海
34,2020-06-09,珠海
35,2020-06-10,珠海
35,2020-06-11,珠海
38,2020-06-12,珠海
37,2020-06-13,珠海
35,2020-06-14,珠海
37,2020-06-15,珠海
38,2020-06-16,珠海
40,2020-06-17,珠海
39,2020-06-18,珠海
42,2020-06-19,珠海
43,2020-06-20,珠海
41,2020-06-21,珠海
42,2020-06-22,珠海
40,2020-06-23,珠海
39,2020-06-24,珠海
39,2020-06-25,珠海
39,2020-06-26,珠海
37,2020-06-27,珠海
40,2020-06-28,珠海
38,2020-06-29,珠海
37,2020-06-30,珠海
38,2020-07-01,珠海
37,2020-07-02,珠海
37,2020-07-03,珠海
40,2020-07-04,珠海
41,2020-07-05,珠海
44,2020-07-06,珠海
42,2020-07-07,珠海
44,2020-07-08,珠海
34,2020-05-08,佛山
32,2020-05-09,佛山
32,2020-05-10,佛山
33,2020-05-11,佛山
34,2020-05-12,佛山
35,2020-05-13,佛山
35,2020-05-14,佛山
34,2020-05-15,佛山
34,2020-05-16,佛山
32,2020-05-17,佛山
35,2020-05-18,佛山
36,2020-05-19,佛山
34,2020-05-20,佛山
34,2020-05-21,佛山
35,2020-05-22,佛山
33,2020-05-23,佛山
31,2020-05-24,佛山
32,2020-05-25,佛山
34,2020-05-26,佛山
35,2020-05-27,佛山
34,2020-05-28,佛山
34,2020-05-29,佛山
33,2020-05-30,佛山
33,2020-05-31,佛山
36,2020-06-01,佛山
37,2020-06-02,佛山
40,2020-06-03,佛山
38,2020-06-04,佛山
39,2020-06-05,佛山
39,2020-06-06,佛山
38,2020-06-07,佛山
36,2020-06-08,佛山
34,2020-06-09,佛山
35,2020-06-10,佛山
36,2020-06-11,佛山
35,2020-06-12,佛山
33,2020-06-13,佛山
35,2020-06-14,佛山
37,2020-06-15,佛山
37,2020-06-16,佛山
35,2020-06-17,佛山
34,2020-06-18,佛山
37,2020-06-19,佛山
40,2020-06-20,佛山
38,2020-06-21,佛山
37,2020-06-22,佛山
35,2020-06-23,佛山
38,2020-06-24,佛山
40,2020-06-25,佛山
38,2020-06-26,佛山
40,2020-06-27,佛山
43,2020-06-28,佛山
44,2020-06-29,佛山
42,2020-06-30,佛山
41,2020-07-01,佛山
41,2020-07-02,佛山
42,2020-07-03,佛山
44,2020-07-04,佛山
43,2020-07-05,佛山
44,2020-07-06,佛山
43,2020-07-07,佛山
42,2020-07-08,佛山
34,2020-05-08,长春
33,2020-05-09,长春
32,2020-05-10,长春
35,2020-05-11,长春
34,2020-05-12,长春
36,2020-05-13,长春
35,2020-05-14,长春
34,2020-05-15,长春
35,2020-05-16,长春
38,2020-05-17,长春
36,2020-05-18,长春
39,2020-05-19,长春
42,2020-05-20,长春
41,2020-05-21,长春
43,2020-05-22,长春
43,2020-05-23,长春
41,2020-05-24,长春
40,2020-05-25,长春
42,2020-05-26,长春
41,2020-05-27,长春
41,2020-05-28,长春
39,2020-05-29,长春
41,2020-05-30,长春
41,2020-05-31,长春
44,2020-06-01,长春
44,2020-06-02,长春
45,2020-06-03,长春
46,2020-06-04,长春
45,2020-06-05,长春
47,2020-06-06,长春
46,2020-06-07,长春
45,2020-06-08,长春
43,2020-06-09,长春
45,2020-06-10,长春
46,2020-06-11,长春
44,2020-06-12,长春
45,2020-06-13,长春
44,2020-06-14,长春
46,2020-06-15,长春
45,2020-06-16,长春
48,2020-06-17,长春
50,2020-06-18,长春
49,2020-06-19,长春
49,2020-06-20,长春
48,2020-06-21,长春
51,2020-06-22,长春
54,2020-06-23,长春
57,2020-06-24,长春
57,2020-06-25,长春
58,2020-06-26,长春
58,2020-06-27,长春
60,2020-06-28,长春
59,2020-06-29,长春
59,2020-06-30,长春
57,2020-07-01,长春
57,2020-07-02,长春
57,2020-07-03,长春
59,2020-07-04,长春
60,2020-07-05,长春
59,2020-07-06,长春
58,2020-07-07,长春
61,2020-07-08,长春
33,2020-05-08,重庆
34,2020-05-09,重庆
37,2020-05-10,重庆
36,2020-05-11,重庆
35,2020-05-12,重庆
37,2020-05-13,重庆
35,2020-05-14,重庆
37,2020-05-15,重庆
40,2020-05-16,重庆
40,2020-05-17,重庆
42,2020-05-18,重庆
44,2020-05-19,重庆
44,2020-05-20,重庆
43,2020-05-21,重庆
44,2020-05-22,重庆
45,2020-05-23,重庆
43,2020-05-24,重庆
45,2020-05-25,重庆
46,2020-05-26,重庆
45,2020-05-27,重庆
46,2020-05-28,重庆
45,2020-05-29,重庆
46,2020-05-30,重庆
44,2020-05-31,重庆
42,2020-06-01,重庆
41,2020-06-02,重庆
44,2020-06-03,重庆
42,2020-06-04,重庆
43,2020-06-05,重庆
42,2020-06-06,重庆
44,2020-06-07,重庆
46,2020-06-08,重庆
47,2020-06-09,重庆
48,2020-06-10,重庆
51,2020-06-11,重庆
49,2020-06-12,重庆
50,2020-06-13,重庆
48,2020-06-14,重庆
51,2020-06-15,重庆
52,2020-06-16,重庆
52,2020-06-17,重庆
54,2020-06-18,重庆
54,2020-06-19,重庆
56,2020-06-20,重庆
56,2020-06-21,重庆
59,2020-06-22,重庆
62,2020-06-23,重庆
62,2020-06-24,重庆
65,2020-06-25,重庆
68,2020-06-26,重庆
69,2020-06-27,重庆
68,2020-06-28,重庆
71,2020-06-29,重庆
69,2020-06-30,重庆
71,2020-07-01,重庆
72,2020-07-02,重庆
71,2020-07-03,重庆
74,2020-07-04,重庆
74,2020-07-05,重庆
72,2020-07-06,重庆
72,2020-07-07,重庆
73,2020-07-08,重庆
25,2020-05-08,常州
23,2020-05-09,常州
24,2020-05-10,常州
25,2020-05-11,常州
23,2020-05-12,常州
24,2020-05-13,常州
27,2020-05-14,常州
30,2020-05-15,常州
28,2020-05-16,常州
29,2020-05-17,常州
31,2020-05-18,常州
30,2020-05-19,常州
29,2020-05-20,常州
31,2020-05-21,常州
29,2020-05-22,常州
32,2020-05-23,常州
34,2020-05-24,常州
37,2020-05-25,常州
38,2020-05-26,常州
38,2020-05-27,常州
40,2020-05-28,常州
41,2020-05-29,常州
40,2020-05-30,常州
41,2020-05-31,常州
43,2020-06-01,常州
41,2020-06-02,常州
39,2020-06-03,常州
38,2020-06-04,常州
38,2020-06-05,常州
41,2020-06-06,常州
39,2020-06-07,常州
38,2020-06-08,常州
38,2020-06-09,常州
38,2020-06-10,常州
38,2020-06-11,常州
39,2020-06-12,常州
42,2020-06-13,常州
42,2020-06-14,常州
45,2020-06-15,常州
46,2020-06-16,常州
49,2020-06-17,常州
51,2020-06-18,常州
49,2020-06-19,常州
51,2020-06-20,常州
51,2020-06-21,常州
53,2020-06-22,常州
52,2020-06-23,常州
51,2020-06-24,常州
51,2020-06-25,常州
50,2020-06-26,常州
52,2020-06-27,常州
50,2020-06-28,常州
52,2020-06-29,常州
52,2020-06-30,常州
52,2020-07-01,常州
54,2020-07-02,常州
53,2020-07-03,常州
54,2020-07-04,常州
52,2020-07-05,常州
50,2020-07-06,常州
49,2020-07-07,常州
50,2020-07-08,常州
24,2020-05-08,天津
25,2020-05-09,天津
27,2020-05-10,天津
28,2020-05-11,天津
29,2020-05-12,天津
29,2020-05-13,天津
30,2020-05-14,天津
28,2020-05-15,天津
28,2020-05-16,天津
29,2020-05-17,天津
27,2020-05-18,天津
29,2020-05-19,天津
32,2020-05-20,天津
32,2020-05-21,天津
33,2020-05-22,天津
31,2020-05-23,天津
33,2020-05-24,天津
33,2020-05-25,天津
33,2020-05-26,天津
33,2020-05-27,天津
35,2020-05-28,天津
35,2020-05-29,天津
36,2020-05-30,天津
37,2020-05-31,天津
36,2020-06-01,天津
39,2020-06-02,天津
37,2020-06-03,天津
38,2020-06-04,天津
38,2020-06-05,天津
36,2020-06-06,天津
38,2020-06-07,天津
37,2020-06-08,天津
39,2020-06-09,天津
41,2020-06-10,天津
44,2020-06-11,天津
43,2020-06-12,天津
42,2020-06-13,天津
42,2020-06-14,天津
44,2020-06-15,天津
43,2020-06-16,天津
43,2020-06-17,天津
46,2020-06-18,天津
49,2020-06-19,天津
49,2020-06-20,天津
51,2020-06-21,天津
52,2020-06-22,天津
51,2020-06-23,天津
51,2020-06-24,天津
54,2020-06-25,天津
56,2020-06-26,天津
59,2020-06-27,天津
60,2020-06-28,天津
61,2020-06-29,天津
63,2020-06-30,天津
66,2020-07-01,天津
65,2020-07-02,天津
65,2020-07-03,天津
64,2020-07-04,天津
62,2020-07-05,天津
63,2020-07-06,天津
66,2020-07-07,天津
69,2020-07-08,天津
22,2020-05-08,太原
22,2020-05-09,太原
21,2020-05-10,太原
23,2020-05-11,太原
23,2020-05-12,太原
26,2020-05-13,太原
26,2020-05-14,太原
26,2020-05-15,太原
25,2020-05-16,太原
28,2020-05-17,太原
29,2020-05-18,太原
27,2020-05-19,太原
30,2020-05-20,太原
29,2020-05-21,太原
31,2020-05-22,太原
33,2020-05-23,太原
36,2020-05-24,太原
34,2020-05-25,太原
36,2020-05-26,太原
39,2020-05-27,太原
40,2020-05-28,太原
42,2020-05-29,太原
42,2020-05-30,太原
41,2020-05-31,太原
43,2020-06-01,太原
44,2020-06-02,太原
43,2020-06-03,太原
44,2020-06-04,太原
42,2020-06-05,太原
43,2020-06-06,太原
44,2020-06-07,太原
43,2020-06-08,太原
42,2020-06-09,太原
45,2020-06-10,太原
47,2020-06-11,太原
48,2020-06-12,太原
46,2020-06-13,太原
44,2020-06-14,太原
46,2020-06-15,太原
46,2020-06-16,太原
45,2020-06-17,太原
46,2020-06-18,太原
49,2020-06-19,太原
49,2020-06-20,太原
48,2020-06-21,太原
51,2020-06-22,太原
51,2020-06-23,太原
54,2020-06-24,太原
57,2020-06-25,太原
56,2020-06-26,太原
56,2020-06-27,太原
55,2020-06-28,太原
55,2020-06-29,太原
56,2020-06-30,太原
56,2020-07-01,太原
54,2020-07-02,太原
54,2020-07-03,太原
52,2020-07-04,太原
54,2020-07-05,太原
54,2020-07-06,太原
56,2020-07-07,太原
55,2020-07-08,太原
22,2020-05-08,惠州
23,2020-05-09,惠州
21,2020-05-10,惠州
24,2020-05-11,惠州
22,2020-05-12,惠州
22,2020-05-13,惠州
24,2020-05-14,惠州
25,2020-05-15,惠州
26,2020-05-16,惠州
29,2020-05-17,惠州
30,2020-05-18,惠州
32,2020-05-19,惠州
30,2020-05-20,惠州
33,2020-05-21,惠州
31,2020-05-22,惠州
33,2020-05-23,惠州
35,2020-05-24,惠州
34,2020-05-25,惠州
36,2020-05-26,惠州
39,2020-05-27,惠州
42,2020-05-28,惠州
42,2020-05-29,惠州
42,2020-05-30,惠州
40,2020-05-31,惠州
43,2020-06-01,惠州
46,2020-06-02,惠州
47,2020-06-03,惠州
46,2020-06-04,惠州
48,2020-06-05,惠州
46,2020-06-06,惠州
48,2020-06-07,惠州
46,2020-06-08,惠州
48,2020-06-09,惠州
49,2020-06-10,惠州
49,2020-06-11,惠州
51,2020-06-12,惠州
53,2020-06-13,惠州
52,2020-06-14,惠州
51,2020-06-15,惠州
52,2020-06-16,惠州
52,2020-06-17,惠州
53,2020-06-18,惠州
52,2020-06-19,惠州
51,2020-06-20,惠州
51,2020-06-21,惠州
52,2020-06-22,惠州
54,2020-06-23,惠州
52,2020-06-24,惠州
54,2020-06-25,惠州
57,2020-06-26,惠州
59,2020-06-27,惠州
62,2020-06-28,惠州
65,2020-06-29,惠州
64,2020-06-30,惠州
64,2020-07-01,惠州
65,2020-07-02,惠州
68,2020-07-03,惠州
68,2020-07-04,惠州
67,2020-07-05,惠州
65,2020-07-06,惠州
64,2020-07-07,惠州
67,2020-07-08,惠州
18,2020-05-08,兰州
18,2020-05-09,兰州
20,2020-05-10,兰州
22,2020-05-11,兰州
22,2020-05-12,兰州
24,2020-05-13,兰州
25,2020-05-14,兰州
26,2020-05-15,兰州
29,2020-05-16,兰州
28,2020-05-17,兰州
27,2020-05-18,兰州
28,2020-05-19,兰州
31,2020-05-20,兰州
34,2020-05-21,兰州
35,2020-05-22,兰州
36,2020-05-23,兰州
38,2020-05-24,兰州
38,2020-05-25,兰州
41,2020-05-26,兰州
43,2020-05-27,兰州
43,2020-05-28,兰州
42,2020-05-29,兰州
42,2020-05-30,兰州
42,2020-05-31,兰州
41,2020-06-01,兰州
41,2020-06-02,兰州
43,2020-06-03,兰州
43,2020-06-04,兰州
45,2020-06-05,兰州
44,2020-06-06,兰州
45,2020-06-07,兰州
45,2020-06-08,兰州
48,2020-06-09,兰州
47,2020-06-10,兰州
47,2020-06-11,兰州
50,2020-06-12,兰州
49,2020-06-13,兰州
49,2020-06-14,兰州
52,2020-06-15,兰州
51,2020-06-16,兰州
54,2020-06-17,兰州
53,2020-06-18,兰州
55,2020-06-19,兰州
55,2020-06-20,兰州
54,2020-06-21,兰州
54,2020-06-22,兰州
57,2020-06-23,兰州
57,2020-06-24,兰州
57,2020-06-25,兰州
60,2020-06-26,兰州
59,2020-06-27,兰州
60,2020-06-28,兰州
59,2020-06-29,兰州
58,2020-06-30,兰州
57,2020-07-01,兰州
56,2020-07-02,兰州
59,2020-07-03,兰州
60,2020-07-04,兰州
62,2020-07-05,兰州
65,2020-07-06,兰州
65,2020-07-07,兰州
65,2020-07-08,兰州
15,2020-05-08,贵阳
15,2020-05-09,贵阳
15,2020-05-10,贵阳
16,2020-05-11,贵阳
15,2020-05-12,贵阳
15,2020-05-13,贵阳
17,2020-05-14,贵阳
17,2020-05-15,贵阳
18,2020-05-16,贵阳
19,2020-05-17,贵阳
21,2020-05-18,贵阳
20,2020-05-19,贵阳
22,2020-05-20,贵阳
23,2020-05-21,贵阳
22,2020-05-22,贵阳
24,2020-05-23,贵阳
25,2020-05-24,贵阳
26,2020-05-25,贵阳
